TAIR ENTREZID
AT1G53950 28717351
AT1G53970 841835
AT1G53980 28717352
AT1G53990 841837
AT1G54000 841838
AT1G54010 841839
AT1G54020 841840
AT1G54030 841841
AT1G54040 841842
AT1G54050 841843
AT1G54060 841844
AT1G54070 841845
AT1G54080 841846
AT1G54090 841847
AT1G54095 841848
AT1G54100 841849
AT1G54110 841850
AT1G54115 841851
AT1G54120 841852
AT1G54130 841853
AT1G54140 841854
AT1G54150 841855
AT1G54160 841856
AT1G54170 841857
AT1G54180 841858
AT1G54200 841860
AT1G54210 841861
AT1G54215 841862
AT1G54217 2745829
AT1G54220 841863
AT1G54230 841864
AT1G54240 841865
AT1G54250 841866
AT1G54260 841867
AT1G54270 841868
AT1G54280 841869
AT1G54290 841870
AT1G54300 841871
AT1G54310 841872
AT1G54320 841873
AT1G54330 841874
AT1G54340 841875
AT1G54350 841876
AT1G54360 841877
AT1G54370 841878
AT1G54380 841879
AT1G54385 841880
AT1G54390 841881
AT1G54400 841882
AT1G54410 841883
AT1G54420 841884
AT1G54440 841886
AT1G54445 3767452
AT1G54450 841887
AT1G54460 841888
AT1G54470 841889
AT1G54475 NA
AT1G54490 841891
AT1G54500 841892
AT1G54510 841893
AT1G54520 841894
AT1G54530 841895
AT1G54540 841896
AT1G54550 841897
AT1G54560 841898
AT1G54570 841899
AT1G54575 2745830
AT1G54580 841900
AT1G54590 841901
AT1G54610 841903
AT1G54620 841904
AT1G54630 841905
AT1G54640 841906
AT1G54650 841907
AT1G54680 841909
AT1G54690 841910
AT1G54700 841911
AT1G54710 841912
AT1G54720 841913
AT1G54730 841914
AT1G54740 841915
AT1G54760 841917
AT1G54770 841918
AT1G54773 NA
AT1G54775 5007804
AT1G54780 841919
AT1G54790 841920
AT1G54820 841921
AT1G54830 841922
AT1G54840 841923
AT1G54850 841924
AT1G54860 841925
AT1G54870 841926
AT1G54890 841928
AT1G54920 841930
AT1G54930 841933
AT1G54940 841934
AT1G54950 841935
AT1G54953 NA
AT1G54957 NA
AT1G54960 841937
AT1G54970 841938
AT1G54980 841939
AT1G54990 841941
AT1G55000 841942
AT1G55010 841943
AT1G55020 841944
AT1G55030 841945
AT1G55040 841947
AT1G55050 841948
AT1G55060 841949
AT1G55070 841950
AT1G55080 841951
AT1G55090 841952
AT1G55110 841954
AT1G55120 841955
AT1G55130 841956
AT1G55140 841957
AT1G55150 841958
AT1G55160 841959
AT1G55152 6240977
AT1G55170 841960
AT1G55175 7922366
AT1G55180 841961
AT1G55190 841962
AT1G55200 841963
AT1G55205 5007805
AT1G55207 10723063
AT1G55210 841964
AT1G55220 841965
AT1G55230 841966
AT1G55240 841967
AT1G55250 841968
AT1G55260 841970
AT1G55265 841971
AT1G55270 841972
AT1G55280 841973
AT1G55290 841974
AT1G55300 841975
AT1G55310 841976
AT1G55320 841977
AT1G55325 841978
AT1G55330 841979
AT1G55335 NA
AT1G55340 841980
AT1G55350 841981
AT1G55360 841982
AT1G55365 28717359
AT1G55370 841984
AT1G55380 841985
AT1G55390 841986
AT1G55420 841989
AT1G55430 841990
AT1G55440 841991
AT1G55450 841992
AT1G55460 841993
AT1G55475 2745831
AT1G55480 841995
AT1G55490 841996
AT1G55500 841997
AT1G55510 841998
AT1G55520 841999
AT1G55530 842000
AT1G55535 842001
AT1G55540 842002
AT1G55546 6241390
AT1G55550 842004
AT1G55560 842005
AT1G55570 842006
AT1G55580 842007
AT1G55590 842008
AT1G55600 842009
AT1G55610 842010
AT1G55620 842011
AT1G55630 842012
AT1G55640 842013
AT1G55650 842014
AT1G55660 842015
AT1G55670 842016
AT1G55673 NA
AT1G55675 2745832
AT1G55680 842017
AT1G55690 842018
AT1G55700 842019
AT1G55710 842020
AT1G55720 842021
AT1G55730 842022
AT1G55740 842023
AT1G55750 842024
AT1G55755 NA
AT1G55760 842025
AT1G55770 842026
AT1G55775 NA
AT1G55790 842028
AT1G55800 28717363
AT1G55803 NA
AT1G55805 842030
AT1G55810 842031
AT1G55820 842032
AT1G55830 842033
AT1G55840 842034
AT1G55850 842035
AT1G55860 842036
AT1G55865 NA
AT1G55870 842037
AT1G55880 842038
AT1G55890 842039
AT1G55900 842040
AT1G55910 842041
AT1G55915 842042
AT1G55917 NA
AT1G55920 842043
AT1G55928 3767464
AT1G55930 842044
AT1G55940 842045
AT1G55945 NA
AT1G55947 NA
AT1G55950 842046
AT1G55960 842047
AT1G55970 842048
AT1G55980 842049
AT1G55990 842050
AT1G56000 842051
AT1G56010 842052
AT1G56020 842053
AT1G56030 842054
AT1G56040 842055
AT1G56045 2745833
AT1G56050 842056
AT1G56060 842057
AT1G56070 842058
AT1G56080 842059
AT1G56085 842060
AT1G56090 842061
AT1G56100 842062
AT1G56105 NA
AT1G56110 842063
AT1G56120 842064
AT1G56130 842065
AT1G56140 842066
AT1G56145 842067
AT1G56150 842068
AT1G56160 842069
AT1G56170 842070
AT1G56180 842071
AT1G56190 842072
AT1G56200 842073
AT1G56210 842074
AT1G56220 842075
AT1G56225 NA
AT1G56230 842076
AT1G56233 3767465
AT1G56240 842077
AT1G56250 842078
AT1G56260 842079
AT1G56270 842080
AT1G56280 842081
AT1G56290 842082
AT1G56300 842083
AT1G56310 842084
AT1G56320 842085
AT1G56330 842086
AT1G56340 842087
AT1G56345 842088
AT1G56350 842089
AT1G56360 842090
AT1G56380 842091
AT1G56385 6240932
AT1G56400 842093
AT1G56410 842094
AT1G56415 2745834
AT1G56418 6240508
AT1G56420 842095
AT1G56423 6240792
AT1G56430 842096
AT1G56440 842097
AT1G56450 842098
AT1G56460 842099
AT1G56500 842103
AT1G56510 842104
AT1G56520 842105
AT1G56530 842106
AT1G56540 842107
AT1G56550 842108
AT1G56553 3767470
AT1G56555 842109
AT1G56560 842110
AT1G56570 842111
AT1G56580 842112
AT1G56590 842113
AT1G56600 842114
AT1G56610 842116
AT1G56620 842117
AT1G56630 842118
AT1G56650 842120
AT1G56660 842121
AT1G56670 842122
AT1G56680 842124
AT1G56690 842125
AT1G56700 842126
AT1G56710 842127
AT1G56720 842128
AT1G57540 842129
AT1G57550 842130
AT1G57560 842131
AT1G57565 842132
AT1G57570 842133
AT1G57580 842134
AT1G57590 842135
AT1G57600 842136
AT1G57610 842137
AT1G57613 7922345
AT1G57620 842138
AT1G57630 842139
AT1G57650 842141
AT1G57660 842142
AT1G57670 842143
AT1G57680 842144
AT1G57690 842145
AT1G57700 842146
AT1G57720 842147
AT1G57730 842148
AT1G57750 842150
AT1G57760 842151
AT1G57765 5007810
AT1G57770 842152
AT1G57775 5007811
AT1G57777 5007812
AT1G57780 842153
AT1G57790 842154
AT1G57800 842155
AT1G57820 842157
AT1G57830 842158
AT1G57850 842160
AT1G57860 842161
AT1G57870 842162
AT1G57906 842163
AT1G57943 842164
AT1G57980 842165
AT1G57990 842166
AT1G58007 5007813
AT1G58025 842169
AT1G58030 842170
AT1G58037 3767562
AT1G58050 842172
AT1G58055 3767564
AT1G58060 842173
AT1G58070 842174
AT1G58080 842175
AT1G58090 842176
AT1G58100 842177
AT1G58110 842178
AT1G58120 842179
AT1G58150 842182
AT1G58160 842183
AT1G58170 842184
AT1G58180 842185
AT1G58190 842186
AT1G58200 842187
AT1G58210 28717376
AT1G58215 NA
AT1G58220 842189
AT1G58223 NA
AT1G58225 842190
AT1G58230 842191
AT1G58235 842192
AT1G58242 2745836
AT1G58245 5007814
AT1G58248 5007815
AT1G58250 842193
AT1G58260 842194
AT1G58265 842195
AT1G58270 842196
AT1G58280 842197
AT1G58290 842198
AT1G58300 842199
AT1G58310 842200
AT1G58320 842201
AT1G58330 842202
AT1G58340 842203
AT1G58350 842204
AT1G58360 842205
AT1G58370 842206
AT1G58380 842207
AT1G58390 842208
AT1G58400 842209
AT1G58410 842210
AT1G58420 842211
AT1G58430 842212
AT1G58440 842213
AT1G58450 842214
AT1G58460 842215
AT1G58470 842216
AT1G58525 NA
AT1G58520 842218
AT1G58602 842220
AT1G58643 842221
AT1G58684 842222
AT1G58725 842223
AT1G58766 842224
AT1G58807 842225
AT1G58848 842226
AT1G58936 842228
AT1G58983 842229
AT1G59030 842230
AT1G59077 842231
AT1G59124 842232
AT1G59171 842233
AT1G59218 842234
AT1G59312 842236
AT1G59359 842237
AT1G59406 842238
AT1G59453 842239
AT1G59460 NA
AT1G59470 NA
AT1G59500 842240
AT1G59510 842241
AT1G59520 842242
AT1G59530 842243
AT1G59540 842245
AT1G59550 842246
AT1G59560 842247
AT1G59580 842248
AT1G59590 842249
AT1G59600 842250
AT1G59610 842251
AT1G59620 842252
AT1G59630 842253
AT1G59640 842254
AT1G59650 842255
AT1G59660 842256
AT1G59670 842257
AT1G59675 842258
AT1G59680 842259
AT1G59690 842260
AT1G59700 842261
AT1G59710 842262
AT1G59720 842263
AT1G59722 842264
AT1G59723 NA
AT1G59724 NA
AT1G59725 842265
AT1G59730 842266
AT1G59740 842267
AT1G59750 842268
AT1G59760 842269
AT1G59780 842271
AT1G59790 842272
AT1G59800 842273
AT1G59810 842274
AT1G59820 842275
AT1G59830 842276
AT1G59833 3767572
AT1G59835 842277
AT1G59840 842278
AT1G59850 842279
AT1G59860 842280
AT1G59865 2745837
AT1G59870 842281
AT1G59885 842282
AT1G59890 842283
AT1G59900 842284
AT1G59910 842285
AT1G59920 842286
AT1G59930 842287
AT1G59940 842288
AT1G59950 842289
AT1G59960 842290
AT1G59970 842291
AT1G59980 842292
AT1G59990 842293
AT1G60000 842294
AT1G60010 842295
AT1G60030 842297
AT1G60040 842298
AT1G60050 842299
AT1G60060 842300
AT1G60070 842301
AT1G60080 842303
AT1G60090 842304
AT1G60095 842305
AT1G60110 842306
AT1G60130 842308
AT1G60140 842309
AT1G60160 842311
AT1G60170 842312
AT1G60190 842314
AT1G60200 842315
AT1G60220 842317
AT1G60230 842318
AT1G60240 842319
AT1G60250 842320
AT1G60270 3767579
AT1G60280 842323
AT1G60300 842325
AT1G60320 842327
AT1G60340 842329
AT1G60350 842330
AT1G60360 842331
AT1G60370 842332
AT1G60380 842333
AT1G60390 842334
AT1G60400 842335
AT1G60410 842336
AT1G60420 842337
AT1G60430 842338
AT1G60440 842339
AT1G60450 842340
AT1G60460 842341
AT1G60470 842342
AT1G60490 842344
AT1G60500 842345
AT1G60530 842348
AT1G60550 842350
AT1G60560 842351
AT1G60570 842352
AT1G60590 842353
AT1G60600 842354
AT1G60610 842355
AT1G60620 842356
AT1G60625 5007821
AT1G60630 842357
AT1G60640 842358
AT1G60650 842359
AT1G60660 842360
AT1G60670 842361
AT1G60680 842362
AT1G60690 842363
AT1G60700 842364
AT1G60710 842365
AT1G60720 842366
AT1G60730 842367
AT1G60740 842368
AT1G60750 3767587
AT1G60760 842370
AT1G60770 842371
AT1G60780 842372
AT1G60783 6240271
AT1G60787 NA
AT1G60790 842373
AT1G60800 842374
AT1G60810 842375
AT1G60815 5007822
AT1G60830 842376
AT1G60850 842377
AT1G60860 842378
AT1G60870 842379
AT1G60880 842380
AT1G60890 842381
AT1G60900 842382
AT1G60913 5007824
AT1G60920 842383
AT1G60940 842385
AT1G60950 842386
AT1G60960 842387
AT1G60970 842388
AT1G60980 842389
AT1G60983 3767591
AT1G60985 842390
AT1G60986 3767592
AT1G60987 2745838
AT1G60990 842391
AT1G60989 3767593
AT1G60995 5007825
AT1G61000 842392
AT1G61010 842393
AT1G61030 842394
AT1G61040 842395
AT1G61050 842396
AT1G61060 842397
AT1G61065 842398
AT1G61070 842399
AT1G61080 842400
AT1G61090 842401
AT1G61093 6241107
AT1G61095 842402
AT1G61097 2745839
AT1G61100 842403
AT1G61105 2745840
AT1G61110 842404
AT1G61120 842405
AT1G61130 842406
AT1G61140 842407
AT1G61150 842408
AT1G61160 842409
AT1G61165 6241191
AT1G61170 842410
AT1G61180 842411
AT1G61190 842412
AT1G61200 842413
AT1G61210 842414
AT1G61215 2745841
AT1G61230 3767595
AT1G61240 842417
AT1G61250 842418
AT1G61255 842419
AT1G61260 842420
AT1G61270 842421
AT1G61280 842422
AT1G61290 842423
AT1G61300 842424
AT1G61310 842425
AT1G61320 842426
AT1G61330 842427
AT1G61340 842428
AT1G61350 842429
AT1G61360 842430
AT1G61370 842431
AT1G61380 842432
AT1G61390 842433
AT1G61400 842434
AT1G61410 842435
AT1G61415 6240406
AT1G61420 842436
AT1G61430 842437
AT1G61440 842438
AT1G61450 842439
AT1G61460 842440
AT1G61470 842441
AT1G61475 6241369
AT1G61480 842442
AT1G61490 842443
AT1G61500 842444
AT1G61520 842446
AT1G61540 842448
AT1G61550 842449
AT1G61560 842450
AT1G61562 NA
AT1G61563 842451
AT1G61565 NA
AT1G61566 842452
AT1G61570 842453
AT1G61575 5007826
AT1G61580 842454
AT1G61590 842455
AT1G61600 842456
AT1G61610 842457
AT1G61620 842458
AT1G61630 842459
AT1G61640 842460
AT1G61660 842462
AT1G61667 842463
AT1G61670 842464
AT1G61680 842465
AT1G61688 3767601
AT1G61690 842466
AT1G61700 842467
AT1G61710 842468
AT1G61720 842469
AT1G61730 842470
AT1G61740 842471
AT1G61750 842472
AT1G61760 842473
AT1G61770 842474
AT1G61780 842475
AT1G61790 842476
AT1G61795 5007827
AT1G61800 842477
AT1G61810 842478
AT1G61820 842479
AT1G61840 842481
AT1G61850 842482
AT1G61860 842483
AT1G61870 842484
AT1G61890 842485
AT1G61900 842486
AT1G61920 842487
AT1G61930 842488
AT1G61940 842489
AT1G61950 842490
AT1G61960 842491
AT1G61970 842492
AT1G61980 842493
AT1G61990 842494
AT1G62000 842495
AT1G62010 842496
AT1G62020 842497
AT1G62030 842498
AT1G62040 842499
AT1G62045 842500
AT1G62050 842501
AT1G62060 842502
AT1G62070 842503
AT1G62080 842504
AT1G62085 2745844
AT1G62110 842507
AT1G62120 842508
AT1G62130 842509
AT1G62150 842511
AT1G62160 3767608
AT1G62170 842513
AT1G62180 842514
AT1G62190 842515
AT1G62200 842516
AT1G62210 842517
AT1G62220 842518
AT1G62225 842519
AT1G62250 842522
AT1G62240 842521
AT1G62260 842523
AT1G62262 5007829
AT1G62270 842524
AT1G62280 842525
AT1G62290 842526
AT1G62300 842527
AT1G62305 842528
AT1G62310 842529
AT1G62320 842530
AT1G62330 842531
AT1G62333 6240573
AT1G62340 842532
AT1G62350 842533
AT1G62360 842534
AT1G62370 842535
AT1G62380 842536
AT1G62390 842537
AT1G62400 842538
AT1G62410 842539
AT1G62421 5007831
AT1G62422 5007832
AT1G62420 842540
AT1G62430 842541
AT1G62440 842542
AT1G62450 842543
AT1G62480 842545
AT1G62490 842546
AT1G62500 842547
AT1G62510 842548
AT1G62515 NA
AT1G62520 842549
AT1G62530 842550
AT1G62540 842551
AT1G62560 842553
AT1G62570 842554
AT1G62580 842555
AT1G62590 842556
AT1G62600 842557
AT1G62610 842558
AT1G62620 842559
AT1G62630 842560
AT1G62640 842561
AT1G62660 842563
AT1G62670 842564
AT1G62680 842565
AT1G62690 842566
AT1G62700 842568
AT1G62710 842569
AT1G62720 842570
AT1G62730 842571
AT1G62740 842572
AT1G62750 842573
AT1G62760 842574
AT1G62770 842576
AT1G62780 842577
AT1G62790 842578
AT1G62800 842579
AT1G62810 842580
AT1G62820 842581
AT1G62830 842582
AT1G62840 842584
AT1G62850 842585
AT1G62870 842588
AT1G62880 842589
AT1G62886 6240363
AT1G62895 NA
AT1G62900 842591
AT1G62910 842592
AT1G62914 10723105
AT1G62915 NA
AT1G62920 842593
AT1G62930 842594
AT1G62935 842595
AT1G62940 842596
AT1G62950 842597
AT1G62960 842598
AT1G62970 842599
AT1G62975 842600
AT1G62978 6240616
AT1G62980 842601
AT1G62981 6240864
AT1G62990 842602
AT1G63000 842603
AT1G63010 842604
AT1G63020 842605
AT1G63030 842606
AT1G63050 842608
AT1G63055 2745845
AT1G63057 6240995
AT1G63060 842609
AT1G63070 842610
AT1G63080 842611
AT1G63090 842612
AT1G63100 842613
AT1G63105 842614
AT1G63110 842615
AT1G63120 842616
AT1G63130 842617
AT1G63140 842618
AT1G63150 842619
AT1G63160 842620
AT1G63170 842621
AT1G63180 842622
AT1G63190 842623
AT1G63200 842624
AT1G63205 842625
AT1G63206 6240931
AT1G63210 842626
AT1G63220 842627
AT1G63230 842628
AT1G63240 842629
AT1G63245 28717391
AT1G63250 842631
AT1G63260 842632
AT1G63270 842633
AT1G63280 842634
AT1G63290 842635
AT1G63295 10723038
AT1G63300 842636
AT1G63310 842637
AT1G63320 842638
AT1G63330 842639
AT1G63340 842640
AT1G63350 842641
AT1G63360 842642
AT1G63370 842643
AT1G63380 842644
AT1G63390 842645
AT1G63400 842646
AT1G63410 842647
AT1G63420 842648
AT1G63430 842649
AT1G63440 842650
AT1G63450 842651
AT1G63460 842652
AT1G63470 842653
AT1G63480 842654
AT1G63490 842655
AT1G63500 842656
AT1G63520 842657
AT1G63522 3767618
AT1G63530 842658
AT1G63535 3767619
AT1G63540 842659
AT1G63550 842660
AT1G63570 842662
AT1G63580 842663
AT1G63590 842664
AT1G63600 842665
AT1G63610 842666
AT1G63615 NA
AT1G63630 842667
AT1G63640 842668
AT1G63650 842669
AT1G63660 842670
AT1G63670 842671
AT1G63680 842672
AT1G63690 842673
AT1G63700 842674
AT1G63710 842675
AT1G63720 842676
AT1G63730 842677
AT1G63740 842678
AT1G63750 842679
AT1G63770 842681
AT1G63780 842682
AT1G63800 842683
AT1G63810 842684
AT1G63820 842685
AT1G63830 842686
AT1G63840 842687
AT1G63850 842688
AT1G63855 842689
AT1G63860 3767624
AT1G63870 842691
AT1G63880 842692
AT1G63900 842693
AT1G63910 842694
AT1G63930 842696
AT1G63940 842697
AT1G63950 842698
AT1G63960 842699
AT1G63970 842700
AT1G63980 842701
AT1G63990 842702
AT1G64000 842703
AT1G64010 842704
AT1G64020 842705
AT1G64030 842706
AT1G64040 842708
AT1G64050 842709
AT1G64060 842710
AT1G64065 2745848
AT1G64070 842711
AT1G64080 842712
AT1G64090 842713
AT1G64100 842714
AT1G64105 842715
AT1G64107 3767627
AT1G64110 842716
AT1G64130 28717393
AT1G64140 842718
AT1G64150 842719
AT1G64160 842720
AT1G64170 842721
AT1G64180 842722
AT1G64185 842723
AT1G64190 842724
AT1G64195 3767629
AT1G64200 842725
AT1G64210 842726
AT1G64220 842727
AT1G64230 842728
AT1G64235 2745849
AT1G64253 NA
AT1G64255 2745850
AT1G64260 842731
AT1G64280 842733
AT1G64290 842734
AT1G64295 842735
AT1G64300 842736
AT1G64310 842737
AT1G64320 842738
AT1G64330 842739
AT1G64340 842740
AT1G64350 842741
AT1G64355 842742
AT1G64360 842743
AT1G64370 842744
AT1G64380 842745
AT1G64385 842746
AT1G64390 842747
AT1G64400 842748
AT1G64405 842749
AT1G64430 842751
AT1G64440 842752
AT1G64450 842753
AT1G64455 NA
AT1G64480 842756
AT1G64490 842757
AT1G64500 842758
AT1G64510 842759
AT1G64520 842760
AT1G64530 842761
AT1G64540 842762
AT1G64550 842763
AT1G64561 6240702
AT1G64570 842765
AT1G64580 842766
AT1G64583 10723135
AT1G64584 NA
AT1G64585 5007834
AT1G64590 842767
AT1G64600 842768
AT1G64610 842769
AT1G64620 842770
AT1G64625 844441
AT1G64630 842771
AT1G64633 NA
AT1G64640 842772
AT1G64650 842773
AT1G64660 842774
AT1G64670 842775
AT1G64680 842776
AT1G64690 842777
AT1G64700 842778
AT1G64710 842779
AT1G64720 842780
AT1G64740 842782
AT1G64750 842783
AT1G64760 842784
AT1G64770 842785
AT1G64780 842786
AT1G64790 842787
AT1G64795 NA
AT1G64800 28717398
AT1G64810 842789
AT1G64820 842790
AT1G64830 842791
AT1G64840 842792
AT1G64850 842793
AT1G64860 842794
AT1G64870 842795
AT1G64880 842796
AT1G64890 842797
AT1G64900 842798
AT1G64910 842799
AT1G64920 842800
AT1G64930 842801
AT1G64940 842802
AT1G64950 842803
AT1G64960 842804
AT1G64970 842805
AT1G64980 842806
AT1G64990 842807
AT1G65000 842808
AT1G65010 842809
AT1G65020 842810
AT1G65030 842811
AT1G65032 6240339
AT1G65040 842812
AT1G65050 842813
AT1G65060 842814
AT1G65070 842815
AT1G65080 842816
AT1G65090 842817
AT1G65110 842818
AT1G65113 3767635
AT1G65120 842819
AT1G65130 842820
AT1G65140 842821
AT1G65150 842822
AT1G65160 842823
AT1G65165 NA
AT1G65170 842824
AT1G65180 842825
AT1G65190 842826
AT1G65200 842827
AT1G65210 842828
AT1G65220 842829
AT1G65230 842830
AT1G65240 842831
AT1G65250 842832
AT1G65260 842833
AT1G65270 842834
AT1G65280 842835
AT1G65290 842836
AT1G65295 842837
AT1G65300 842838
AT1G65310 842839
AT1G65320 842840
AT1G65330 842841
AT1G65340 842842
AT1G65342 842843
AT1G65350 842845
AT1G65346 7922305
AT1G65349 NA
AT1G65352 3767638
AT1G65360 842846
AT1G65370 842848
AT1G65380 842849
AT1G65390 842851
AT1G65410 842852
AT1G65420 842853
AT1G65425 NA
AT1G65430 842854
AT1G65440 842855
AT1G65450 842857
AT1G65470 842858
AT1G65480 842859
AT1G65481 6241153
AT1G65483 5007835
AT1G65484 6240315
AT1G65486 6240283
AT1G65490 842861
AT1G65500 842862
AT1G65510 842863
AT1G65520 842864
AT1G65540 842865
AT1G65541 6241248
AT1G65550 842866
AT1G65560 842867
AT1G65570 842868
AT1G65580 842869
AT1G65590 842871
AT1G65610 842872
AT1G65620 842873
AT1G65630 842874
AT1G65640 842875
AT1G65650 842876
AT1G65660 842877
AT1G65670 842878
AT1G65680 842879
AT1G65681 6240766
AT1G65690 842880
AT1G65700 842881
AT1G65710 842882
AT1G65720 842883
AT1G65730 842884
AT1G65735 NA
AT1G65740 842885
AT1G65760 842887
AT1G65770 842888
AT1G65780 842889
AT1G65790 842890
AT1G65800 842891
AT1G65810 842892
AT1G65820 842893
AT1G65840 842894
AT1G65845 842895
AT1G65850 842896
AT1G65860 842897
AT1G65870 842898
AT1G65880 842900
AT1G65890 842901
AT1G65900 842902
AT1G65910 842903
AT1G65920 842904
AT1G65930 842905
AT1G65950 842907
AT1G65960 842908
AT1G65970 842909
AT1G65980 842910
AT1G65985 842911
AT1G65990 842912
AT1G66000 842913
AT1G66020 842915
AT1G66030 842916
AT1G66040 842917
AT1G66045 842918
AT1G66050 842919
AT1G66060 842920
AT1G66070 842921
AT1G66080 842922
AT1G66090 842923
AT1G66100 842924
AT1G66110 842925
AT1G66120 842926
AT1G66130 842927
AT1G66140 842928
AT1G66145 842929
